"ID","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58"
"233",0,0.32,0.65,0,0.32,0,0.16,0.16,0.036,0.49,0.16,0.024,0.16,0,0.146,0,0,0.656,0.32,0.16,0.98,0.091,0,0,0.244,0,0,0,0.036,0,0,0.078,0,0,0,0,0,0,0,0.16,0.16,0,0,0.237,0,0,0,0,0,0,0,0.978,0.206,0.08,6.586,132,955,1
"1890",0,0,0,0,0,0,0,0,0.036,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0.244,0,0,0,0.031,0,0,0.078,0.188,0,0,0,0,0,0,0,0,0,0,0.237,0,0,0,0,0,0,0,0.024,0.126,0,2,3,4,0
"560",0,0,0.78,0,1.17,0,0,0,0.036,0,0,0.579,0,0,0,0,0,0,1.56,0,1.96,0,0,0.78,0.244,0,0,0,0.18,0,0,0.078,0.203,0,0,0,0,0,0,0,0.78,0.129,0,0.237,0,0,0,0,0,0,0,0.01,0.218,0,4.111,20,222,1
"1205",0,0.56,0.56,0,2.25,0,0.56,0,0.036,0,0,0.572,0.56,0,0,0,3.38,0,3.95,0,1.69,0.108,0,0,0.244,0,0,0,0.186,0,0,0.078,0,0,0,0,0,0,0,0,0.56,0.002,0,0.237,0,0,0.26,0,0,0,0,1.448,0.473,0,5.105,140,194,1
"4574",0,0,0.18,0,0.18,0.269,0,0,0.036,0,0,0,0,0,0,0,0,0,2.06,0,0.56,0.2,0,0,0.244,0,0,0,0.09,0,0,0.078,0.003,0,0,0,0,0,0,0,0,0,0,0.607,0.56,0.37,0.033,0.117,0.033,0,0,0.343,0.126,0,1.489,11,137,0
"1472",0.16,0.82,0.32,0,1.14,0.228,0,0,0.036,0.65,0,1.979,0,0,0,0,0,0,1.47,0,1.47,0.036,0.98,0.32,0.244,0,0,0,0.226,0,0,0.078,0.002,0,0,0,0,0,0,0,0.16,0.021,0,0.397,0,0,0,0.084,0,0,0,0.026,0.416,0.029,2.257,13,158,1
"2142",0,0,0,0,0,0,0,0,0.036,0,0,0.118,0,0,0.201,0,0,0,0,0,0,0.127,0,0,0.244,0,0,0,0.222,0,0,0.078,0.00899999999999999,0,0.09,0,0,0,0,0.09,0,0,0,0.237,0,0,0.046,0,0,0,0.341,0,0.126,0.031,4.413,28,1399,0
"2728",0,0,0,0,0,0,0,0,0.036,0,0,0.172,0,0,0.01,0,0,0,8.1,0,0,0,0,0,0.244,0,0,0,0.009,0,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0.237,2.7,0,0,0.17,0,0,0,0.095,0.126,0,1,1,5,0
"2991",0,0,0,0,0,0.18,0,0,0.036,0,0,1.217,0,0,0,0,0.62,0,0.62,0,0,0.056,0,0,2.114,0.62,0,0,0,0,0,0.078,0.248,0,0,0.62,0,0,0,0,0.62,0,0,0.857,0,0,0.103,0.192,0,0,0,0,0.126,0,1.347,4,31,0
"3140",0,14.28,0,0,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244,0,0,0,0.164,0,0,0.078,0,0,0,0,0,0,0,0,0,0.076,0,0.237,0,0,0,0,0,0,0,0,0.126,0,1.8,5,9,0
"411",0.17,0.08,0.76,0,0.85,0.97,0.25,0.08,0.036,0.08,0.17,0.679,0.17,0,2.421,0,0.08,0.776,1.61,0.17,0.42,0,0.85,0.08,0.244,0,0,0.59,0,0,0,0.078,0,0,0,0,0,0,0,0.08,0.25,0,0.17,0.317,0.08,0.08,0.063,0,0,0,0,0.171,0.24,0.012,7.484,669,1407,1
"1883",0,0,0,0,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0,0,3.944,3.7,0,0,0.078,0,0,0.078,0.058,0,3.7,0,0,0,0,0,0,0.127,0,0.237,0,0,0,0.202,0,0,0.645,0.051,0.126,0.645,2.888,8,26,0
"913",0,0,0,0,0,0.083,0,0,0.036,0,0,0,0,2.06,0,0,0,0,0,0,0,0.067,0,0,0.244,0,0,0,0.114,0,0,0.078,0.054,0,0,1.03,0,0,0,0,0,0,0,0.237,1.03,0,0.17,0,0,0,0,0.407,0.467,0,3.809,24,80,1
"3825",0,0,0,0,0,0.079,0,0,2.766,1.36,0,0.03,0,0,0.231,0,0,0,0,0,0,0.036,0,0,1.604,1.36,0,0,0,0,0,0.078,0.237,0,0,1.36,0,0,1.36,0,0,0,0,0.237,0,0,0.475,0.067,0,0,0,0.124,0.126,0,3.478,11,80,0
"85",0,0,0,0,0,0.159,0,0,0.036,0,0,0.03,0,0,0.205,0,0,0,0,0,0,0,0,0,0.244,0,0,0,0,0,0,0.078,0.129,0,0,0,0,0,0,0,0,0,0,0.237,0,0,0.278,0,0,0,0,0.812,0.126,0,5.13,27,118,1
"342",0,0,1.29,0,0,0.234,0,0,0.036,0,0,1.152,0,0,0,0,0,0,1.29,0,5.19,0.13,0,1.29,0.244,0,0,0,0.156,0,0,0.078,0.003,0,0,0,0,0,0,0,0,0,0,0.237,0,0,0,0.045,0,0,0,0,0.324,0,4.23,25,55,1
"112",0,0,0,0,0,0.903,0,0,0.036,0,0,0,0,0,0,0,0,0,2.38,0,0,0.08,0,0,0.244,0,0,0,0,0,0,0.078,0.137,0,0,0,0,0,0,0,0,0.226,0,0.237,0,0,0.147,0,0,0,0,0,0.126,0,2.913,27,67,1
"1953",0.65,0,0.13,0,0.26,0,0,0,0.036,0,0,0.852,0.26,0,0,0,0.13,0,0,0,0,0.242,0.13,0,1.934,0,0,0.13,0.045,0,0,0.078,0,0,0,0,0.13,0,0,0,0,0.033,0,0.237,0,0,0.105,0.243,0,0,0,0,0.178,0,2.165,20,446,0
"1692",0,0.49,0.59,0,0.49,0.315,0,0.09,0.036,0.39,0,1.626,0.19,0,0.004,0,0.09,0,3.74,0.09,1.08,0,0,0.09,0.244,0,0,0.09,0,0,0,0.078,0,0,0,0,0,0,0,0,0,0.221,0,0.237,0,0,0.037,0,0.765,0,0,6.041,1.41,0,5.944,54,755,1
"2545",0,0,0,0,0.56,0.194,0,0,0.036,0,0,2.204,0,0,0,0,0,0,1.98,0,0.28,0,0,0,1.094,0.85,0,0,0.028,0.28,0,0.078,0.165,0,0.85,0,0,0,0,0,0,0.173,0.28,0.237,0.28,0,0.09,0,0,0,0.135,0,0.126,0,1.962,15,155,0
"213",0,0,0,0,0,0.246,1.33,0,0.036,0,0,0.081,0,0,0.062,0,0,0,1.33,0,5.33,0.003,0,0,0.244,0,0,0,0,0,0,0.078,0.151,0,0,0,0,0,0,0,0,0.113,0,0.237,0,0,0,0,0,0,0,0.158,1.543,0,29.125,223,233,1
"2080",0,0,0,0,0,0,0,0,0.036,0,0,1.031,0,0,0,0,0,0,0,0,0,0.203,0,0,0.244,0,0,0,0,0,0,0.078,0,0,0,0,0.86,0,0,0,0,0.008,0,0.237,0,0,0,0.093,0,0,0,0,0.126,0,1.592,8,43,0
"3998",4.23,0,0,0,0,0,0,0,0.036,0,0,0.019,0,0,0,1.69,0.84,0,0,0,0,0,0,0,0.244,0,0,0,0,0,0,0.078,0.245,0,0,0,0.84,0,0.84,0,0,0,0.84,0.237,0.84,1.69,0,0.101,0,0,0.126,0,0.126,0,1.605,12,61,0
"4467",0,0,2.35,0,0,0.078,0,0,0.036,0,0,0.09,0,0,0.078,1.17,0,0,7.05,0,1.17,0.11,0,0,0.244,0,0,0,0.063,0,0,0.078,0.149,0,0,0,0,0,1.17,0,0,0,0,0.237,1.17,1.17,0,0,0,0,0,0,0.126,0,3,15,45,0
"3730",0,0.13,0.54,0,0.27,0.035,0,0,0.036,0.27,0,1.309,0,0,0.205,0,0,0,1.89,0,0.94,0.245,0,0,0.374,0.94,0,0,0,0,0,0.078,0.109,0,0,0,0.54,0,0,0,0.13,0,0.13,0.237,0,0,0.048,0,0.073,0,0,0.251,0.126,0,5.15,82,582,0
"2743",0,0,0,0,0,0,0,0,0.036,0,0,4.791,0,0,0,0,0,0,0,0,0,0.179,0,0,0.244,0,0,0,0,0,0,0.078,0.071,0,0,0,0,0,0,0,0,0.104,0,0.237,0,0,0,0,0,0,0,0,0.126,0,2.454,5,27,0
"2708",0,0,0,0,0,0.168,0,0,0.036,1.85,0,0.192,0,0,0,0,0,0,3.7,0,0,0,0,0,0.244,0,0,0,0,0,0,0.078,0.082,0,1.85,0,0,0,0,0,0,0,0,0.237,0,0,0,0,0,0,0,0.223,0.126,0,1.47,4,25,0
"2181",0,0,1.5,0,0,0.651,0,0,0.036,0,0,0.054,0,0,0,0,0,0,0,0,0,0.199,0,0,0.244,0,0,0,0,0,0,0.078,0.9,0,0,0,0,0,0,0,0,0,0,0.237,0,0,0.116,0.106,0,0,0,0.198,0.126,0,1.833,8,22,0
"4177",0,0,0.66,0,0,0.514,0,0,0.036,0,0,0.743,0,0,0.181,0,0,0,1.66,0,0.66,0,0,0,0.244,0,0,0,0.146,0,0,0.078,0.179,0,0,0,0,0,0,0,0,0.22,0,0.567,0.33,0,0,0,0,0,0,0,0.126,0,1.142,4,56,0
"2537",0,0,0,0,0.58,0.229,0,0,0.616,0,0,0,0,0,0.208,0,0,0,0.87,0,0.29,0,0,0,0.534,0.29,0.58,0,0.086,0,0,0.078,0,0.29,0.29,0,0,0,0,0,0,0,0,0.237,0,0,0.22,0,0,0,0,0,2.164,0,13.562,351,434,0
"3872",0,0,0.47,0,0.95,0.299,0,0,0.036,0,0,0.331,0,0,0,0,0,0,0.95,0,0,0.178,0,0,0.244,0.47,0,0,0.214,0,0,0.078,0,0,0.47,0,0,0.95,0,0,0,0.716,0,0.237,0,0,0.073,0,0,0,0,0,0.126,0,1.884,8,98,0
"2164",0,0,0,0,0.31,0,0.31,0,0.036,0,0.31,0.311,0,0,0.064,0,0,0.156,0.63,0,0.63,0,0,0,0.244,0,0,0.31,0,0,0,0.388,0,0.63,0.95,0,0.31,0,0,0,0,0,0,0.237,0.63,0,0.255,0,0,0,0.102,0.033,0.126,0.255,3.547,46,259,0
"1773",0.09,0.18,1.1,0,0.73,0.769,0.73,0,0.036,0.27,0.27,0.684,0.27,0,1.678,0,0,1.046,1.38,0.18,0.64,0,0.55,0.18,0.244,0,0,0.83,0.133,0,0,0.078,0,0,0,0,0,0,0,0,0.09,0,0.18,0.237,0.09,0.09,0.094,0,0,0,0,0.441,0.26,0.013,8.445,696,1478,1
"1265",0,0,0.88,0,0.44,1.078,0,0.44,0.036,0,0,0,0,0,0.156,0,0,0.286,1.76,0,2.2,0,2.2,0,0.244,0,0,0,0.059,0,0,0.078,0,0,0,0,0,0,0,0,0,0.089,0,0.237,0,0,0,0,0.222,0,0,0.27,0.496,0,2.448,16,142,1
"218",0.02,0.02,0.15,0,0.25,0,0,0.07,0.036,0,0,0.167,0.25,0.07,0.04,0,0.22,0,0.05,0,0.02,0.124,0.37,0.02,0.244,0,0,0.15,0.181,0,0,0.078,0,0,0,0.05,0.3,0.02,0,0.02,0.05,0,0.02,0.237,0.02,0,0.022,0.223,0.011,0,0,0,0.148,0,1.423,20,965,1
"419",0,0,0.15,0,0.15,0.196,0,0,0.036,0,0,0,0,0,0,0,0,0,2.56,2.26,2.11,3.936,0.15,0,0.244,0,0,0,0.028,0,0,0.078,0.161,0,0,0,0,0,0,0,0,0.043,0,0.237,0.15,0,0.051,0.175,0,0,0,0.471,0.202,0.46,6.3,37,1216,1
"2922",0,0,0.13,0,0,0,0,0,0.036,0,0,0.021,0,0,0.118,0,0,0,0,0,0,0.004,0,0.13,0.244,0,0,0.13,0,0.13,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0.237,0.41,0,0.072,0.043,0,0,0,0,0.126,0,1.666,8,190,0
"2241",0,0,0,0,0,0.191,0,0,0.036,0,0,0,0,0,0.244,0,0,0,0,0,0,0.034,0,0,0.244,0,0,0,2.086,0,0,0.078,1.998,0,2,0,0,0,0,0,0,0,0,0.237,0,0,0.337,0.085,0,0,0,0.064,0.126,0.337,2.95,7,59,0
"4285",0,0,0,0,0,0.078,0,0,2.206,0,0,0,0,0,0.209,0,0,0,0.72,0,0,0.211,0,0,0.964,0.72,1.44,0,0,0,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0.957,0,0,0.204,0,0,0.72,0,0.328,0.228,0,2.538,22,99,0
"285",0,0,0,0,0,0.012,0,0,0.036,0,0,0,0,0,0,0,0,0,0.91,0,2.75,0.219,0,0,0.244,0,0,0.91,0.128,0,0,0.078,0.116,0,0,0,0,0,0,0,0,0.148,0,0.237,0,0,0.132,0.08,0,0,0,0.407,0.126,0,2.9,28,87,1
"4123",0,0,0,0,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0.244,0,0,0,0.003,0,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0.237,0,5.12,0,0.228,0,0,0,0.049,0.126,0,1.1,2,11,0
"1416",0,0.57,0.57,0,0.14,0.257,0,0,0.036,0,0,0.503,0.14,0,0.192,0,0.14,0,3.31,0,1.44,0,0,0,0.244,0,0,0.14,0.087,0,0,0.078,0,0,0,0.57,0,0,0,0,0,0.053,0,0.237,0,0,0,0.174,0,0,0,0.346,0.126,0,1.394,6,159,1
"71",1.26,0,0,0,1.26,0.026,2.53,0,0.036,1.26,1.26,1.472,0,0,0.12,0,5.06,0,2.53,1.26,3.79,0.115,0,0,0.244,0,0,1.26,0,0,0,0.078,0.058,0,0,0,0,0,0,0,0,0.227,0,0.237,0,0,0,0,0,0,0,0.532,0.126,0,72.5,287,290,1
"346",0,0.19,0.19,0.19,1.16,0.019,0,0.19,0.226,0.38,0,0.237,0,0,0,0,0,0,0.19,0.38,0.58,0,0,0,0.434,0,0,0.58,0,0,0,0.078,0,0.38,0,0,0,0,0,0,0,0.125,0,0.237,0,0,0.07,0.13,0,0,0,0,1.247,0,1021.5,2042,2043,1
"4243",0,0,0,0,0,0.214,0,0,0.036,0,0,1.926,0,0,0.074,0,0,0,1.92,0,1.92,0.116,0,0,0.244,0,0,0,0.175,0,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0.237,0,0,0,0,0,0,0,0,0.126,0,3.5,21,42,0
"3345",0,0,0,0,0,0,0,0,0.036,0,0,0,0,0,0,1.94,0,0,0.97,0,0,0,0,0,0.244,0,0,0,0.239,0,0,0.078,0,0,0,0,1.94,0,1.94,0,0,0.177,1.94,0.237,1.94,1.94,0.147,0,0.147,0,0.294,0.234,0.126,0,1.789,12,68,0
"2349",0,0,0,0,1.47,0,0,0,0.036,0,0,0.781,0.73,0,0.057,0,0,0,0.73,0,0,0.222,0,0,0.244,0,0,0,0.037,0,0,0.078,0.048,0,1.47,0,0,0,0,0,0,2.781,0,0.237,0,0,0.276,0.745,0,0,0,0.091,0.126,0,1.379,4,40,0
"3122",0,14.28,0,0,0,0.234,0,0,0.036,0,0,0.208,0,0,0,0,0,0,0,0,0,0,0,0,0.244,0,0,0,0,0,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0.237,0,0,0,0,0,0,0,0.209,0.126,0,1.8,5,9,0
"4478",0,0,0,0,0,0.058,0,0,0.036,0,0,0.144,0,0,0,0,0,0,4.54,0,0,0,0,0,0.244,0,0,0,0,0,0,0.078,0,0,0,0,0,0,0,0,0,0.221,0,0.237,0,0,0.684,0.043,0,0,0,0.729,0.126,0,1,1,1,0
"3976",0,0,0,0,0,0.083,0,0,0.036,0,0,1.649,0,0,0,0,0,0,0,0,0,0,0,0,0.244,0,0,0,0.146,0,0,0.078,0.052,0,0,0.81,0,0,0,0,0,0.047,0,0.237,0,0,0,0.22,0,0,0,0.071,0.126,0,1.578,5,60,0
"4481",0,0,0,0,0,0.044,0,0,0.036,0,0,0.081,0,0,0,0,0,0,6.25,0,4.16,0,0,0,0.244,0,0,0,0,0,0,0.078,0.242,0,0,0,0,0,0,0,0,0.078,0,0.237,0,0,0.359,0.178,0.359,0,0,0.158,0.126,0,1,1,1,0
"1808",0.33,0,0.66,0,0.33,0.163,0.33,0,0.036,2,0,0.479,0,0.33,1.159,0,0,0.506,2.67,0,1,0.04,2,0,0.244,0,0,1.33,0,0,0,0.078,0.117,0,0,0,0,0,0,0,0.33,0,0,0.237,0.33,0,0.23,0.163,0,0,0,0.275,0.356,0,5.279,82,227,1
"3562",0,0,0,0,0,0,0,0,4.036,0,0,0.163,0,0,0.182,0,0,0,0,0,0,0.23,0,0,8.244,4,4,0,3.788,4,4,4.078,0.09,4,4,4,0,0,0,4,0,0.205,0,0.237,0,0,1.117,0.189,0,0,0,0,0.126,0,3.333,11,30,0
"4009",0,0,0.38,0,0.38,0,0,0,0.036,0,0,0.94,0,0,0.093,0,0,0,0,0,0.38,0,0,0,0.624,0.38,0,0,2.044,0,0,0.078,0,0,0,0.38,0,0,0,0,0,0,0,0.237,0,0,0.129,0.217,0,0,0,0,0.126,0,1.8,5,108,0
"3574",0,0,0,0,0.19,0,0,0,0.416,0,0.19,0.686,0.19,0,0.003,0,0,0.036,0.38,0.19,0,0.154,0,0,0.624,0,0,0,0,0,0,0.078,0,0,0,0.19,0.38,0,0.19,0,0.19,0.432,0,0.237,0,0,0.111,0,0.066,0,0,0,0.17,0,1.759,21,403,0
"2339",0,0,0.4,0,0,0.239,0,0.4,0.036,0,0,0,0.4,0,0.147,0,0,0,1.61,0,0,0.017,0,0,0.244,0,0,0,0.592,0,0,0.078,0.138,0,0,0,0,0,0,0,0,0,0,0.237,0,0,0,0.048,0,0,0,0,0.126,0,1.148,3,31,0
"601",0.24,0.32,0.46,0,0.05,0.056,0.05,0.49,0.036,0.79,0.27,0.96,0.6,1.23,0,0,0.38,0,3.3,0,1.5,0,1.09,0.35,0.244,0,0,0.46,0.023,0,0,0.078,0.002,0,0,0,0,0,0,0,0.21,0,0,0.237,0.02,0,0.064,0,0,0,0,0.151,0.752,0.165,6.896,193,3269,1
"444",0,0,0,0,0,0,0,0,0.036,0,0,0.107,5.55,0,0.056,0,0,0,0,0,0,0,0,0,0.244,0,0,0,0.178,0,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0.237,0,0,0,0,0,0,0,0,3.251,0,2.411,10,41,1
"999",0,0,0,0,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,3.89,0,3.89,0.082,0,0,0.244,0,0,0,0,0,0,0.078,0,0,0,0,0,0,0,0,1.29,0.065,0,0.237,1.29,0,0,0,0,0,0,0.066,0.126,0,7.181,41,79,1
"2745",0,0,0,0,1.58,0.925,0,0,1.616,0,0,3.277,0,0,0.081,0,0,0.636,0,0,0,0,0,0,1.824,1.58,0.79,0,0,0,0.79,0.078,0.225,0,0,0,0,0,0,0,0,0,0,3.407,0,0,0.263,0.154,0,0,0,0,0.126,0,2.575,15,103,0
"2479",0,0,0,0,0,0.06,0,0,0.036,0.64,0,0.075,0,0,0.233,0,0,0,0,0,0,0,0,0,0.244,0,0,0,0.661,0,0,0.078,0.823,0,0.64,0,0,0,0,0,0,0,0,0.237,0,0,0.314,0.248,0,0,0.209,0,0.126,0.104,4.062,28,195,0
"3062",0,0,0,0,0,0,0,0,3.736,0,0,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0.244,0,0,0,7.343,0,0,0.078,0,0,0,0,0,0,0,0,0,7.291,0,0.237,0,0,0,0.17,0,0,0,0.063,0.126,1.503,3.875,16,31,0
"2738",0,0,0.59,0,0.59,0,0,0,0.626,0,0,2.242,0,0,0,0,0,1.036,0.59,0,0,0.058,0,0,2.024,1.19,0.59,0,0,0.59,0.59,0.078,0.065,0,0,0.59,0,0,1.19,0,0,0.235,0,0.237,0,0,0.177,0.15,0,0,0,0.196,0.126,0,1.8,10,81,0
"3005",0,0,0.83,0,0.41,0,0,0,0.036,0,0,0,0.41,0,0,0,0,0,3.33,0,0,0.086,0,0,0.244,0,0,0,0,0,0,0.488,0.217,0.41,1.25,0,0,0,0,0,0,0,0,0.237,0.41,0,0.065,0.122,0,0,0,0.039,0.126,0,1.444,22,91,0
"1317",0,0,0,0,0,0,0,0,0.036,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0.244,0,0,0,0,0,0,0.078,0,0,0,1.05,0,0,0,0,0,0.127,0,0.237,1.05,0,0.177,0.052,0,0,0,0.105,0.48,0,4.047,29,85,1
"2790",0,0,0.87,0,0,0,0,0,1.786,0.87,0,1.789,0,0,0.077,0,0,0,0,0,0,0.045,0,0,1.114,0.87,0,0,0.021,0,0,0.078,0,0,0,0.87,0,0,0,0,0,0.018,0,0.237,0,0,0.608,0.2,0,0,0,0.01,0.126,0,2.941,11,100,0
"1926",1.78,0,0,0,0,0,0,0,0.036,0,0,0.009,0,0,0,0,0,0,0,0,0,0.154,0,0,0.244,0,0,0,0,0,0,0.078,0,0,0,0,1.78,0,0,0,0,0,3.57,0.237,0,0,0,0,0,0,0,0.129,0.126,0,1.666,7,15,0
"2018",0,0,0,0,0,0,0,0,1.336,0,0,1.946,0,0,0.082,0,0,0,0.86,0,0,0,0,0,1.104,0.43,0.86,0.43,0,0,0,0.078,0,0,0,0,0,0,0,0,0,0.028,0,0.237,0,0,0.248,0.046,0,0,0,0,0.126,0,2.119,15,142,0
"2547",0,0,0,0,0,0,0,0,0.036,0,0,0.191,0,0,0.101,0,0,0,2.98,0,0,0.116,0,0,0.244,0,0,0,0.005,0,0,0.078,0,0,1.49,0,0,0,0,0,1.49,0.016,0,0.237,0,0,0,0.056,0,0,0,0.094,0.126,0,1.761,5,37,0
"1707",0,0,0.41,0,0.41,0,0,0.41,0.036,0.83,0,0.162,0,0,0.06,0,0.41,0,1.66,0,1.25,3.591,0,0,0.244,0,0,0.41,0.146,0,0,0.078,0.008,0,0,0,0,0,0,0,0,0.207,0,0.237,0,0,0,0,0,0,0,0.003,0.126,0.676,9.444,54,255,1
"1080",0,0.54,0.54,0,1.08,0.337,2.16,0,0.036,0.54,0,0.326,0,0,0.19,0,0,0.386,3.24,0,1.08,0,0,0,0.244,0,0,0,0,0,0,0.078,0.192,0,0,0,0,0,0,0,0,0,0,0.237,0.54,0,0.162,0.061,0,0,0,0.441,0.126,0.081,15.16,148,379,1
"3822",0.04,0.04,0.23,0,0.09,0,0,0,0.266,0.04,0.04,0.877,0,0,0,0,0.04,0,0.93,0,0.65,0,0,0,1.734,0.32,0.23,0.04,0.059,0.18,0.18,0.078,0.112,0,0,0,0.32,0,0.04,0.04,0.13,0.018,0,0.367,0,0,0.184,0.103,0.027,0,0,0.124,0.187,0,1.686,20,1184,0
"4411",0,0,0.99,0,0,0,0,0.99,0.036,0,0,0.153,0,0,0.045,0,0,0,1.98,0,0,0.104,0,0,0.244,0,0,0,0,0,0,0.078,0,0,0,0,0,0,0,0,0,0.074,0,0.237,1.98,2.97,0,0,0,0,0,0.259,0.126,0,1.937,15,62,0
"3209",0.88,0,0,0,0.7,0.158,0,0,0.206,0.17,0,0.442,0.17,0,0.043,0,0,0,2.46,0,1.93,0.077,0,0,0.764,0.35,0.17,0,0.096,0.17,0.17,0.248,0.14,0.17,0.35,0.17,0.17,0,0,0.17,0,0.005,0,0.237,0.17,0,0.086,0,0,0,0,0.204,0.126,0,1.472,15,162,0
"3549",0,0,0,0,0,0.063,0,0,1.026,0,0,0.104,0,0,0.167,0,0,0,1.98,0,0.99,0.101,0,0,3.214,1.98,0.99,0,0,0,0,0.078,0.226,0,0,0,0,0,0,0,0,0.19,0,0.237,0,0,0.51,0.242,0,0,0,0.145,0.126,0,2.347,10,54,0
"1095",0,0.34,0.69,0,0.34,0.633,0.34,0,0.036,1.04,0.34,1.309,0,0,0,0,0,0.536,4.86,0,1.73,0.178,0,1.04,0.244,0,0,0,0,0,0,0.078,0,0,0,0,0,0,0,0,0.69,0.085,0,0.237,0,0,0.058,0,0,0,0,0.425,0.3,0,2.17,8,89,1
"1004",0,0.49,0.59,0,0.39,0.395,0,0.09,0.036,0.39,0,1.518,0.19,0,0.057,0,0.09,0,3.75,0.09,1.08,0.214,0,0.09,0.244,0,0,0.09,0,0,0,0.078,0,0,0,0,0,0,0,0,0,0.226,0,0.237,0,0,0.037,0,0.768,0,0,5.606,1.439,0,5.96,54,757,1
"631",0.1,0.1,0.71,0,0.61,0.248,0.4,0.1,0.036,0.81,0.1,0.398,0,0,0,0,0,0.856,2.34,0.5,2.03,0.005,0,0.3,0.244,0,0.1,1.42,0.143,0,0,0.078,0,0,0,0,0,0,0.1,0,0.1,0,0,0.237,0,0,0,0.227,0,0,0.256,1.097,0.51,0.032,3.179,56,1043,1
"143",0.19,0.46,0.34,0,0.15,0.023,0,0.5,0.036,0.65,0.3,0.83,0.65,1.27,0.147,0,0.42,0,3.08,0,1.34,0.069,0.5,0.5,0.244,0,0,0.57,0.147,0,0,0.078,0.025,0,0,0,0,0,0,0,0.23,0,0,0.237,0.03,0,0.077,0,0.011,0,0,0.57,1.407,0.125,7.202,595,2413,1
"969",0,0,0,0,0.53,0,1.07,0,0.036,0.53,0,0,0,0,0,0,0,1.456,1.07,0,0,0,0,0,0.244,0,0,0,0,0,0,0.078,0,0,0,0,0,0,0,0,0,0.197,0,0.237,0,0,0.336,0,0,0,0,0,0.126,0,2.333,14,119,1
"4281",0,0,0,0,0,0.178,0,0,1.426,0.69,0,1.876,0,0,0,0,0,0,4.19,0,0.69,0.017,0,0,1.634,3.49,0.69,0,0.728,0.69,0,0.078,0.217,0,0,1.39,0,0,0,0,0,0.091,0,0.237,0,0,0.281,0,0,0,0,0,0.219,0,2.744,12,129,0
"2414",0,0,0,0,0.54,0.346,0,0,0.036,0,0,0.894,0,0,0,0,0,0,1.63,0,0.54,0,0,0,0.244,0,0,0,0,0,0,0.078,0.11,0,0,0,0,0,0,0,0,0.348,0,0.237,0,0,0.199,0,0.299,0,0,0,0.126,0,1,1,14,0
"1520",0,0,0,0,0,0.497,0,0,0.036,0.82,0,0,0,0,0,0,0,0,1.23,0,0,0.213,0.41,0,0.244,0,0,0,0.021,0,0,0.078,0,0,0,0,0,0,0,0,0.41,0,0,0.237,0,0,0.53,0,0.199,0,0.331,0.312,0.126,0,5.019,18,261,1
"3027",0,1.52,0,0,0.76,0,0,0,0.036,0.76,0,0,0,0,0.119,0,0,0,0,0,0.76,0.15,0,0,1.004,0.76,0,0,0.235,0,0,0.838,0,0.76,1.52,0,1.52,0,0.76,0,0,0.88,0.76,0.237,0.76,0,0.365,0.193,0.121,0,0.121,0.637,0.126,0,1.956,22,90,0
"4395",0,0,0,0,0,0,0,0,0.036,0.79,0,0.57,0,0,0.245,0,0,0.636,1.58,0,2.38,0.026,0,0,0.244,0,0,0,0.243,0,0,0.078,0,0,0,0,0.79,0,0,0,0,0.082,0,0.237,1.58,0,0.405,0.14,0.135,0,0,0.455,0.126,0,1.608,13,37,0
"1429",0,0.49,0.59,0,0.29,0.214,0,0.09,0.036,0.39,0,1.543,0.19,0,0,0,0.09,0,3.67,0.09,1.09,0.113,0,0.09,0.244,0,0,0.09,0,0,0,0.078,0,0,0,0,0,0,0,0,0,0.074,0,0.237,0.09,0,0.037,0,0.766,0,0,5.622,1.436,0,5.792,54,753,1
"2238",0,0,0,0,0,0.031,0,0,0.036,0,0,0.356,0,0,0.118,0,0,0.496,0,0,0,0.176,0,0,0.244,0,0,0,0.073,0,0,0.078,0,0,0,0,0.97,0,0,0,0,0,0,0.237,0,0,0.1,1.174,0,0,0,0,0.126,0,2.59,69,386,0
